,molecule_chembl_id,canonical_smiles,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,pIC50
1259,CHEMBL1269011,CC1(C)C(=O)NN(Cc2cccc(-n3nc(C(C)(C)C)cc3NC(=O)Nc3cccc4ccccc34)c2)C1=O,active,524.6250000000002,5.366600000000004,3.0,5.0,6.4156687756324695
1261,CHEMBL1257218,CC(C)(C)c1cc(NC(=O)Nc2ccc(Cl)cc2)n(-c2cccc(CN3C(=O)CNS3(=O)=O)c2)n1,active,517.0110000000002,3.6438000000000024,3.0,6.0,7.2441251443275085
1262,CHEMBL1269026,CC(C)(C)c1cc(NC(=O)Nc2ccc(Cl)cc2)n(-c2cccc(CCN)c2)n1,active,411.9370000000002,4.9684000000000035,3.0,4.0,6.29413628771608
1263,CHEMBL1270855,CNC(=O)CNC(=O)CNC(=O)c1cccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2cccc3ccccc23)c1,active,555.6390000000002,3.559000000000002,5.0,6.0,6.022733787572707
1264,CHEMBL1269405,CC(C)(C)c1cc(NC(=O)Nc2cccc3ccccc23)n(-c2cccc(C(=O)N3C(=O)OC[C@@H]3c3ccccc3)c2)n1,inactive,573.6530000000004,7.300700000000007,2.0,6.0,5.0
1265,CHEMBL1270956,CC(C)(C)c1cc(NC(=O)Nc2cccc3ccccc23)n(-c2cccc(CC(=O)N3CCOCC3)c2)n1,active,511.62600000000043,5.368300000000004,2.0,5.0,7.318758762624412
1266,CHEMBL1270957,CC(C)(C)c1cc(NC(=O)Nc2ccc(Cl)cc2)n(-c2cccc(CC(N)=O)c2)n1,active,425.9200000000002,4.495000000000003,3.0,4.0,7.167491087293763
1269,CHEMBL1271167,CC(C)(C)c1cc(NC(=O)Nc2cccc3ccccc23)n(-c2ccc(CO)cc2)n1,active,414.5090000000002,5.459300000000005,3.0,4.0,7.568636235841013
1270,CHEMBL1271168,CC(C)(C)c1cc(NC(=O)Nc2cccc3ccccc23)n(-c2ccc(CCC(=O)O)cc2)n1,active,456.5460000000003,5.984200000000005,3.0,4.0,7.301029995663981
1271,CHEMBL1271268,CC(C)(C)c1cc(NC(=O)Nc2cccc(Cl)c2Cl)n(-c2ccc(CC(=O)N3CCS(=O)(=O)CC3)cc2)n1,active,578.5220000000002,4.920100000000003,2.0,6.0,8.154901959985743
1272,CHEMBL1271269,CC(C)(C)c1cc(NC(=O)Nc2cccc3ccccc23)n(-c2cccc(CC(N)=O)c2)n1,active,441.53500000000025,4.994800000000003,3.0,4.0,7.795880017344075
1273,CHEMBL1271376,CC(C)(C)c1cc(NC(=O)Nc2cccc(Cl)c2Cl)n(-c2cccc(CC(N)=O)c2)n1,active,460.3650000000002,5.148400000000003,3.0,4.0,8.045757490560675
1274,CHEMBL1271377,NC(=O)Cc1cccc(-n2nc(-c3ccccc3)cc2NC(=O)Nc2cccc(Cl)c2Cl)c1,active,480.35500000000013,5.517900000000003,3.0,4.0,6.924453038607469
1275,CHEMBL1269838,NC(=O)Cc1cccc(-n2nc(-c3ccccc3F)cc2NC(=O)Nc2cccc(Cl)c2Cl)c1,active,498.34500000000014,5.657000000000003,3.0,4.0,7.6020599913279625
1276,CHEMBL1269839,NC(=O)Cc1cccc(-n2nc(-c3cccs3)cc2NC(=O)Nc2cccc(Cl)c2Cl)c1,active,486.3840000000001,5.579400000000002,3.0,5.0,7.318758762624412
1277,CHEMBL1269946,NC(=O)Cc1cccc(-n2nc(-c3ccsc3)cc2NC(=O)Nc2cccc(Cl)c2Cl)c1,active,486.3840000000001,5.579400000000002,3.0,5.0,7.823908740944319
1278,CHEMBL1269947,NC(=O)Cc1cccc(-n2nc(C3CCCC3)cc2NC(=O)Nc2cccc(Cl)c2Cl)c1,active,472.3760000000001,5.508500000000003,3.0,4.0,8.301029995663981
1279,CHEMBL1276179,CN1C[C@@H]2C[C@H]1CN2c1cc(F)c(-c2ccnc3c(-c4cccc5[nH]ncc45)c(-c4ccncc4)nn23)c(F)c1,active,534.5740000000002,5.172500000000005,1.0,7.0,6.838631997765025
1280,CHEMBL1290288,CNC(=O)c1ccc(C)c(NC(=O)c2cnn(-c3ccccc3)c2N)c1,active,349.39400000000006,2.3748199999999997,3.0,5.0,7.853871964321762
1281,CHEMBL1290289,CCNC(=O)c1ccc(C)c(NC(=O)c2cnn(-c3ccccc3)c2N)c1,active,363.42100000000005,2.76492,3.0,5.0,8.096910013008056
1282,CHEMBL1290404,Cc1ccc(C(=O)NC2CC2)cc1NC(=O)c1cnn(-c2ccccc2)c1N,active,375.4320000000001,2.90742,3.0,5.0,8.154901959985743
1283,CHEMBL1290405,Cc1ccc(C(=O)Nc2ccnn2C)cc1NC(=O)c1cnn(-c2ccccc2)c1N,active,415.45700000000016,3.0010200000000005,3.0,7.0,8.154901959985743
1284,CHEMBL1290514,CCn1nccc1NC(=O)c1ccc(C)c(NC(=O)c2cnn(-c3ccccc3)c2N)c1,active,429.48400000000015,3.4839200000000012,3.0,7.0,8.301029995663981
1285,CHEMBL1234931,Cc1ccc(C(=O)Nc2ccon2)cc1NC(=O)c1cnn(-c2ccccc2)c1N,active,402.41400000000016,3.2555200000000006,3.0,7.0,8.522878745280337
1286,CHEMBL1290626,Cc1ccc(C(=O)Nc2ccon2)cc1NC(=O)c1cnn(-c2ccccn2)c1N,active,403.40200000000016,2.6505199999999993,3.0,8.0,8.698970004336019
1287,CHEMBL1290627,CCn1nccc1NC(=O)c1ccc(C)c(NC(=O)c2cnn(-c3ccccc3F)c2N)c1,active,447.47400000000016,3.6230200000000012,3.0,7.0,8.522878745280337
1288,CHEMBL1290745,Cc1ccc(C(=O)Nc2ccnn2C)cc1NC(=O)c1cnn(-c2ccccc2F)c1N,active,433.4470000000002,3.1401200000000005,3.0,7.0,8.397940008672037
1289,CHEMBL1290746,Cc1ccc(C(=O)Nc2ccon2)cc1NC(=O)c1cnn(-c2ccccc2F)c1N,active,420.40400000000017,3.3946200000000006,3.0,7.0,8.698970004336019
1290,CHEMBL1289077,CCn1nccc1NC(=O)c1ccc(C)c(NC(=O)c2cnn(-c3ccc(F)cc3)c2N)c1,active,447.47400000000016,3.6230200000000012,3.0,7.0,8.698970004336019
1291,CHEMBL1289078,Cc1ccc(C(=O)Nc2ccon2)cc1NC(=O)c1cnn(-c2ccc(F)cc2)c1N,active,420.40400000000017,3.3946200000000006,3.0,7.0,8.698970004336019
1292,CHEMBL1287825,CCCCn1ncc(C(=O)Nc2cc(C(=O)Nc3ccnn3C)ccc2C)c1N,active,395.46700000000016,2.8119200000000006,3.0,7.0,8.154901959985743
1293,CHEMBL1289197,CCCCn1ncc(C(=O)Nc2cc(C(=O)Nc3ccon3)ccc2C)c1N,active,382.42400000000015,3.066420000000001,3.0,7.0,8.698970004336019
1294,CHEMBL1289308,CNc1c(C(=O)Nc2cc(C(=O)Nc3ccon3)ccc2C)cnn1-c1ccccc1,active,416.4410000000001,3.7150200000000027,3.0,7.0,8.301029995663981
1295,CHEMBL1289309,CCNC(=O)c1ccc(C)c(NC(=O)c2cnn(-c3ccccc3)c2NCC)c1,active,391.4750000000001,3.6145200000000024,3.0,5.0,8.221848749616356
1296,CHEMBL1289426,CCNc1c(C(=O)Nc2cc(C(=O)Nc3ccon3)ccc2C)cnn1-c1ccccn1,active,431.45600000000013,3.5001200000000026,3.0,8.0,8.397940008672037
1297,CHEMBL1289427,CCNc1c(C(=O)Nc2cc(C(=O)Nc3ccon3)ccc2C)cnn1-c1ccccc1C,active,444.4950000000002,4.413540000000003,3.0,7.0,8.301029995663981
1298,CHEMBL437747,CCCn1c(C2CCNCC2)nc(-c2ccc(Cl)c(Cl)c2)c1-c1ccnc(NC2CCCCC2)n1,active,513.5170000000003,6.935500000000006,2.0,6.0,8.397940008672037
1299,CHEMBL1688860,CN(C)Cc1cc(C(=O)N[C@@H]2CCc3ccc(Oc4ccnc5c4CCC(=O)N5)cc3C2)cc(C(F)(F)F)c1,active,538.5700000000003,5.126300000000004,2.0,5.0,7.040958607678906
1300,CHEMBL1688861,CC(C)(N)c1cc(C(=O)N[C@@H]2CCc3ccc(Oc4ccnc5c4CCC(=O)N5)cc3C2)cc(C(F)(F)F)c1,active,538.5700000000003,5.258500000000004,3.0,5.0,7.376750709602099
1301,CHEMBL1230122,Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NC3CCOCC3)nc21,active,388.3740000000002,2.9899000000000013,1.0,7.0,8.0
1302,CHEMBL1766577,Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NC(CO)CO)nc21,active,378.3350000000001,1.1640999999999997,3.0,8.0,6.801342913045577
1303,CHEMBL1766578,Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NCCS(C)(=O)=O)nc21,active,410.40200000000016,1.8555,1.0,8.0,6.651695136951839
1304,CHEMBL1766490,Cn1c(=O)c(-c2ccccc2Cl)cc2cnc(NC3CCOCC3)nc21,active,370.8400000000002,3.2398000000000016,1.0,6.0,7.6777807052660805
1305,CHEMBL1232769,C[C@H](CS(C)(=O)=O)Nc1ncc2cc(Oc3ccc(F)cc3F)c(=O)n(C)c2n1,active,424.42900000000014,2.2439999999999998,1.0,8.0,8.301029995663981
1306,CHEMBL1232773,Cn1c(=O)c(Oc2ccccc2)cc2cnc(NC3CCOCC3)nc21,active,352.39400000000023,2.7117000000000004,1.0,7.0,6.97469413473523
1307,CHEMBL1230610,C[C@@H](CS(C)(=O)=O)Nc1ncc2cc(Oc3ccc(F)cc3F)c(=O)n(C)c2n1,active,424.42900000000014,2.2439999999999998,1.0,8.0,7.301029995663981
1308,CHEMBL1766491,Cn1c(=O)c(Oc2ccc(F)cc2)cc2cnc(NC3CCOCC3)nc21,active,370.3840000000002,2.8508000000000004,1.0,7.0,7.853871964321762
1309,CHEMBL1766579,CC(=O)N1CCC(Nc2ncc3cc(Oc4ccc(F)cc4F)c(=O)n(C)c3n2)CC1,active,429.4270000000002,2.8218000000000014,1.0,7.0,9.0
1310,CHEMBL1766492,Cn1c(=O)c(Oc2cccc(F)c2)cc2cnc(NC3CCOCC3)nc21,active,370.3840000000002,2.8508000000000004,1.0,7.0,6.2262135550188065
1311,CHEMBL1766580,Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(N[C@H]3CC[C@H](O)CC3)nc21,active,402.4010000000002,3.1144000000000016,2.0,7.0,8.397940008672037
1312,CHEMBL1766493,Cn1c(=O)c(Oc2ccccc2F)cc2cnc(NC3CCOCC3)nc21,active,370.3840000000002,2.8508000000000004,1.0,7.0,7.823908740944319
1313,CHEMBL1766581,Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NC3CCS(=O)(=O)CC3)nc21,active,436.4400000000002,2.3881000000000006,1.0,8.0,7.823908740944319
1314,CHEMBL1766494,Cn1c(=O)c(Sc2ccccc2F)cc2cnc(NC3CCOCC3)nc21,active,386.4520000000002,3.2097000000000016,1.0,7.0,6.954677021213342
1315,CHEMBL1232784,C[C@@H](Cn1ncnn1)Nc1ncc2cc(Oc3ccc(F)cc3F)c(=O)n(C)c2n1,active,414.37600000000015,1.8860999999999994,1.0,10.0,8.698970004336019
1316,CHEMBL1766495,Cn1c(=O)c(Cc2ccccc2F)cc2cnc(NC3CCOCC3)nc21,active,368.4120000000002,2.649300000000001,1.0,6.0,7.376750709602099
1317,CHEMBL1230351,C[C@H](Cn1ncnn1)Nc1ncc2cc(Oc3ccc(F)cc3F)c(=O)n(C)c2n1,active,414.37600000000015,1.8860999999999994,1.0,10.0,7.958607314841775
1318,CHEMBL1766496,Cn1c(=O)c(Cc2ccc(F)cc2F)cc2cnc(NC3CCOCC3)nc21,active,386.4020000000002,2.788400000000001,1.0,6.0,7.3979400086720375
1319,CHEMBL1766497,O=c1[nH]c2nc(NC3CCOCC3)ncc2cc1Oc1ccc(F)cc1F,active,374.34700000000004,2.9795000000000007,2.0,6.0,7.7447274948966935
1320,CHEMBL1766498,CCn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NC3CCOCC3)nc21,active,402.4010000000002,3.472800000000002,1.0,7.0,9.0
1321,CHEMBL1766499,O=c1c(Oc2ccc(F)cc2F)cc2cnc(NC3CCOCC3)nc2n1C1CC1,active,414.4120000000003,3.7878000000000016,1.0,7.0,8.045757490560675
1322,CHEMBL1766500,O=c1c(Oc2ccc(F)cc2F)cc2cnc(NC3CCOCC3)nc2n1CCCO,active,432.42700000000036,2.8353000000000006,2.0,8.0,8.698970004336019
1323,CHEMBL1766501,CS(=O)(=O)CCn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NC3CCOCC3)nc21,active,480.4930000000003,2.4974999999999996,1.0,9.0,7.698970004336019
1324,CHEMBL1766502,CS(=O)(=O)CCCn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NC3CCOCC3)nc21,active,494.5200000000003,2.8876000000000017,1.0,9.0,8.221848749616356
1325,CHEMBL1766503,O=c1c(Oc2ccc(F)cc2F)cc2cnc(NC3CCOCC3)nc2n1C1CCS(=O)(=O)CC1,active,506.53100000000046,3.2026000000000012,1.0,9.0,9.0
1326,CHEMBL1766504,CC(C)(O)Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NC3CCOCC3)nc21,active,446.4540000000003,3.2238000000000016,2.0,8.0,7.920818753952375
1327,CHEMBL1766505,O=c1c(Oc2ccc(F)cc2F)cc2cnc(NC3CCOCC3)nc2n1C[C@H](O)CO,active,448.42600000000033,1.806099999999999,3.0,9.0,8.154901959985743
1328,CHEMBL1766506,N#CCn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NC3CCOCC3)nc21,active,413.3840000000002,2.9764800000000013,1.0,8.0,8.698970004336019
1329,CHEMBL1766572,CS(=O)(=O)N1CCC(n2c(=O)c(Oc3ccc(F)cc3F)cc3cnc(NC4CCOCC4)nc32)CC1,active,535.5730000000002,3.049400000000001,1.0,9.0,9.0
1330,CHEMBL1766573,CNc1ncc2cc(Oc3ccc(F)cc3F)c(=O)n(C)c2n1,active,318.283,2.4407000000000005,1.0,6.0,6.585026652029182
1331,CHEMBL1232772,CC(C)Nc1ncc2cc(Oc3ccc(F)cc3F)c(=O)n(C)c2n1,active,346.3370000000001,3.2193000000000014,1.0,6.0,8.397940008672037
1332,CHEMBL1766574,Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(N[C@H]3CCOC3)nc21,active,374.34700000000015,2.599800000000001,1.0,7.0,7.508638306165727
1333,CHEMBL1766575,Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NCC(C)(C)O)nc21,active,376.3630000000001,2.5818000000000008,2.0,7.0,7.173925197299173
1334,CHEMBL1766576,Cn1c(=O)c(Oc2ccc(F)cc2F)cc2cnc(NC(C)(C)CO)nc21,active,376.3630000000001,2.5818000000000008,2.0,7.0,7.6020599913279625
1335,CHEMBL1784928,CCOC(=O)c1ccc(Oc2nccc(-c3c(-c4ccc(F)cc4)ncn3C3CCNCC3)n2)cc1,active,487.5350000000002,5.039700000000005,1.0,8.0,7.068542129310995
1336,CHEMBL1785002,NC(=O)Cc1ccccc1Oc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCNCC2)n1,active,472.52400000000017,3.8908000000000014,2.0,7.0,6.872895201635193
1337,CHEMBL1785003,NC(=O)CCc1ccccc1Oc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCNCC2)n1,active,486.5510000000002,4.280900000000003,2.0,7.0,6.82102305270683
1338,CHEMBL1785004,Fc1ccc(-c2ncn(C3CCNCC3)c2-c2ccnc(Oc3ccc(F)c(F)c3)n2)cc1,active,451.4520000000001,5.141200000000004,1.0,6.0,6.679853713888946
1339,CHEMBL1785005,O=C(Oc1ccc(Oc2nccc(-c3c(-c4ccc(F)cc4)ncn3C3CCNCC3)n2)cc1)c1ccccc1,active,535.5790000000003,6.0822000000000065,1.0,8.0,6.498940737782249
1340,CHEMBL1785006,O=C(Cc1cccc(Oc2nccc(-c3c(-c4ccc(F)cc4)ncn3C3CCNCC3)n2)c1)NN1CCNCC1,active,556.6460000000001,3.3419000000000016,3.0,9.0,6.343901797987168
1341,CHEMBL1795687,Cc1ccc(C(=O)NCCO)cc1-n1cnc(OCc2ccc(F)cc2F)c(Br)c1=O,active,494.2920000000002,2.8827200000000017,2.0,6.0,7.221848749616356
1342,CHEMBL1795688,Cc1ccc(C(=O)NCCO)cc1-n1cnc(SCc2ccc(F)cc2F)c(Cl)c1=O,active,465.90900000000016,3.4869200000000022,2.0,6.0,6.714442690992226
1343,CHEMBL1088751,CNC(=O)c1ccc(C)c(-n2c(C)cc(OCc3ccc(F)cc3F)c(Br)c2=O)c1,active,477.30500000000006,4.433640000000004,1.0,4.0,8.978810700930062
1344,CHEMBL1738710,Cc1ccc(C(=O)NCCO)cc1-n1cnc(OCc2ccc(F)cc2F)c(Cl)c1=O,active,449.8410000000002,2.773620000000001,2.0,6.0,7.920818753952375
1345,CHEMBL1797224,Cc1cc(OCc2ccc(F)cc2F)c(Br)c(=O)n1-c1cccc(C(N)=O)c1,active,449.25100000000015,3.8645200000000033,1.0,4.0,7.920818753952375
1346,CHEMBL1802632,Cc1ccc(C(N)=O)cc1-n1c(C)cc(OCc2ccc(F)cc2F)c(Br)c1=O,active,463.2780000000001,4.172940000000003,1.0,4.0,8.698970004336019
1347,CHEMBL1802633,Cc1ccc(C(=O)N(C)C)cc1-n1c(C)cc(OCc2ccc(F)cc2F)c(Br)c1=O,active,491.33200000000016,4.775840000000004,0.0,4.0,8.022276394711152
1348,CHEMBL1802634,CNC(=O)c1ccc(-n2c(C)cc(OCc3ccc(F)cc3F)c(Br)c2=O)c(C)c1,active,477.3050000000001,4.433640000000004,1.0,4.0,7.468521082957745
1349,CHEMBL1802635,CNC(=O)c1cccc(-n2c(C)cc(OCc3ccc(F)cc3F)c(Br)c2=O)c1C,active,477.30500000000006,4.433640000000004,1.0,4.0,7.314258261397736
1350,CHEMBL1802636,CNC(=O)c1ccc(F)c(-n2c(C)cc(OCc3ccc(F)cc3F)c(Br)c2=O)c1,active,481.2680000000001,4.264320000000003,1.0,4.0,8.070581074285707
1351,CHEMBL1802637,CNC(=O)c1ccc(Cl)c(-n2c(C)cc(OCc3ccc(F)cc3F)c(Br)c2=O)c1,active,497.72300000000007,4.778620000000003,1.0,4.0,8.522878745280337
1352,CHEMBL1802638,CNC(=O)c1ccc(OC)c(-n2c(C)cc(OCc3ccc(F)cc3F)c(Br)c2=O)c1,active,493.3040000000001,4.133820000000004,1.0,5.0,7.6777807052660805
1353,CHEMBL1802639,CNC(=O)c1ccc(C(=O)O)c(-n2c(C)cc(OCc3ccc(F)cc3F)c(Br)c2=O)c1,inactive,507.28700000000015,3.823420000000003,2.0,5.0,5.0
1354,CHEMBL1802640,CNC(=O)c1ccc(CO)c(-n2c(C)cc(OCc3ccc(F)cc3F)c(Br)c2=O)c1,active,493.3040000000001,3.6175200000000025,2.0,5.0,6.488116639021126
1355,CHEMBL1802641,CNC(=O)c1ccc(C)c(-n2c(CO)cc(OCc3ccc(F)cc3F)c(Br)c2=O)c1,active,493.3040000000001,3.6175200000000025,2.0,5.0,8.397940008672037
1357,CHEMBL1800222,Cc1ccc(C(=O)Nc2ccon2)cc1-c1ccc2c(c1)NC(=O)C21CCCC1,active,387.43900000000025,4.666220000000004,2.0,4.0,9.657577319177793
1358,CHEMBL1800221,Cc1ccc(C(=O)Nc2ccccn2)cc1-c1ccc2c(c1)NC(=O)C21CCCC1,active,397.4780000000003,5.073220000000004,2.0,3.0,8.221848749616356
1359,CHEMBL1800220,Cc1ccc(C(=O)NC2CCC2)cc1-c1ccc2c(c1)NC(=O)C21CCCC1,active,374.4840000000002,4.708220000000004,2.0,2.0,8.0
1360,CHEMBL1800921,Cc1ccc(C(=O)NCC2CC2)cc1-c1ccc2c(c1)NC(=O)C21CCCC1,active,374.4840000000002,4.565720000000004,2.0,2.0,8.522878745280337
1361,CHEMBL1800920,Cc1ccc(C(=O)NC(C)(C)C)cc1-c1ccc2c(c1)NC(=O)C21CCCC1,active,376.5000000000002,4.954220000000005,2.0,2.0,6.560667306169737
1362,CHEMBL1800919,Cc1ccc(C(=O)NC(C)C)cc1-c1ccc2c(c1)NC(=O)C21CCCC1,active,362.47300000000024,4.5641200000000035,2.0,2.0,7.698970004336019
1363,CHEMBL1800918,CNC(=O)c1ccc(C)c(-c2ccc3c(c2)NC(=O)C32CCCC2)c1,active,334.41900000000015,3.7855200000000027,2.0,2.0,7.920818753952375
1364,CHEMBL1800917,Cc1ccc(C(N)=O)cc1-c1ccc2c(c1)NC(=O)C21CCCC1,active,320.3920000000002,3.524820000000002,2.0,2.0,8.045757490560675
1365,CHEMBL1800916,Cc1c(F)cc(C(=O)NC2CC2)cc1-c1ccc2c(c1)NC(=O)C21CCCC1,active,378.4470000000002,4.457220000000003,2.0,2.0,8.920818753952375
1366,CHEMBL1800915,O=C(NC1CC1)c1cccc(-c2cc3c(cc2Cl)C2(CCCC2)C(=O)N3)c1,active,380.8750000000002,4.663100000000004,2.0,2.0,8.096910013008056
1367,CHEMBL1800914,O=C(NC1CC1)c1cccc(-c2ccc3c(c2)NC(=O)C32CCCC2)c1,active,346.43000000000023,4.009700000000003,2.0,2.0,6.886056647693163
1368,CHEMBL1800913,O=C(NC1CC1)c1ccc(Cl)c(-c2ccc3c(c2)NC(=O)C32CCCC2)c1,active,380.8750000000002,4.663100000000004,2.0,2.0,8.698970004336019
1369,CHEMBL1825143,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(c1)NC(=O)C21CCCCC1,active,374.48400000000026,4.708220000000003,2.0,2.0,9.045757490560675
1370,CHEMBL1800911,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(c1)NC(=O)C21CCCC1,active,360.4570000000002,4.318120000000003,2.0,2.0,8.886056647693163
1371,CHEMBL1800910,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(c1)NC(=O)C21CCC1,active,346.4300000000002,3.9280200000000027,2.0,2.0,8.853871964321762
1372,CHEMBL1800909,Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2c(c1)NC(=O)C2(C)C,active,334.4190000000001,3.783920000000002,2.0,2.0,8.301029995663981
1373,CHEMBL1807441,Cc1ccc(C(=O)O)cc1Nc1ncnn2cc(C(=O)c3ccccc3)c(C)c12,active,386.4110000000002,4.018940000000002,2.0,6.0,6.0
1374,CHEMBL1807452,Cc1ccc(C(=O)NC2CC2)cc1Nc1ncnn2cc(CO)c(C)c12,active,351.41000000000014,2.47424,3.0,6.0,6.0
1375,CHEMBL1807447,Cc1ccc(C(=O)Nc2ccon2)cc1Nc1ncnn2cc(C(=O)c3ccccc3)c(C)c12,active,452.4740000000002,4.561040000000003,2.0,8.0,8.522878745280337
1376,CHEMBL1807448,COC(=O)NC(=O)c1ccc(C)c(Nc2ncnn3cc(C(=O)c4ccccc4)c(C)c23)c1,active,443.4630000000002,3.8169400000000024,2.0,8.0,8.522878745280337
1377,CHEMBL1807446,Cc1ccc(C(=O)NC2CC2)cc1Nc1ncnn2cc(C(=O)c3ccccc3)c(C)c12,active,425.4920000000002,4.212940000000003,2.0,6.0,8.397940008672037
1378,CHEMBL1807591,Cc1ccc(C(=O)NC2CC2)cc1Nc1ncnn2cc(C(=O)c3ccco3)c(C)c12,active,415.4530000000002,3.8059400000000023,2.0,7.0,8.301029995663981
1379,CHEMBL1807439,CCOC(=O)Nc1ccc(C)c(Nc2ncnn3cc(C(=O)c4ccccc4)c(C)c23)c1,active,429.4800000000002,4.889140000000004,2.0,7.0,8.221848749616356
1380,CHEMBL1807442,Cc1ccc(C(N)=O)cc1Nc1ncnn2cc(C(=O)c3ccccc3)c(C)c12,active,385.4270000000002,3.419640000000002,2.0,6.0,8.154901959985743
1381,CHEMBL1807463,Cc1cccc(C(=O)c2cn3ncnc(Nc4cc(C(=O)NC5CC5)ccc4C)c3c2C)n1,active,440.5070000000003,3.9163600000000027,2.0,7.0,8.096910013008056
1382,CHEMBL1807587,Cc1ccc(C(=O)NC2CC2)cc1Nc1ncnn2cc(C(=O)c3ccc[nH]3)c(C)c12,active,414.46900000000016,3.5410400000000015,3.0,6.0,8.0
1383,CHEMBL1807588,Cc1ccc(C(=O)NC2CC2)cc1Nc1ncnn2cc(C(=O)c3cc[nH]c3)c(C)c12,active,414.46900000000016,3.5410400000000015,3.0,6.0,8.0
1384,CHEMBL1807444,CCNC(=O)c1ccc(C)c(Nc2ncnn3cc(C(=O)c4ccccc4)c(C)c23)c1,active,413.48100000000017,4.070440000000003,2.0,6.0,7.958607314841775
1385,CHEMBL1807592,Cc1ccc(C(=O)NC2CC2)cc1Nc1ncnn2cc(C(=O)c3c[nH]c4ccccc34)c(C)c12,active,464.5290000000002,4.694240000000003,3.0,6.0,7.958607314841775
1386,CHEMBL1807455,CC#CC(=O)c1cn2ncnc(Nc3cc(C(=O)NC4CC4)ccc3C)c2c1C,active,387.4430000000002,3.187940000000002,2.0,6.0,7.920818753952375
1387,CHEMBL1807456,CNC(=O)c1ccc(C)c(Nc2ncnn3cc(C(=O)c4ccccc4C)c(C)c23)c1,active,413.48100000000017,3.9887600000000027,2.0,6.0,7.920818753952375
1388,CHEMBL1807443,CNC(=O)c1ccc(C)c(Nc2ncnn3cc(C(=O)c4ccccc4)c(C)c23)c1,active,399.4540000000001,3.680340000000002,2.0,6.0,7.853871964321762
1389,CHEMBL1807458,CNC(=O)c1ccc(C)c(Nc2ncnn3cc(C(=O)c4cccc(OC)c4)c(C)c23)c1,active,429.4800000000002,3.6889400000000023,2.0,7.0,7.853871964321762
1390,CHEMBL1807586,Cc1ccc(C(=O)NC2CC2)cc1Nc1ncnn2cc(C(=O)c3cnc4ccccc4n3)c(C)c12,active,477.52800000000025,4.156140000000002,2.0,8.0,7.823908740944319
1391,CHEMBL1807590,Cc1ccc(C(=O)NC2CC2)cc1Nc1ncnn2cc(C(=O)c3ccn(C)c3)c(C)c12,active,428.4960000000002,3.551440000000002,2.0,7.0,7.7447274948966935
1392,CHEMBL1807454,CCCC(=O)c1cn2ncnc(Nc3cc(C(=O)NC4CC4)ccc3C)c2c1C,active,391.4750000000002,3.9647400000000026,2.0,6.0,7.721246399047171
1393,CHEMBL1807465,Cc1ccc(C(=O)NC2CC2)cc1Nc1ncnn2cc(C(=O)c3cccnc3)c(C)c12,active,426.4800000000002,3.607940000000002,2.0,7.0,7.721246399047171
1394,CHEMBL1807445,Cc1ccc(C(=O)NC(C)C)cc1Nc1ncnn2cc(C(=O)c3ccccc3)c(C)c12,active,427.5080000000002,4.458940000000004,2.0,6.0,7.568636235841013
1395,CHEMBL1807461,CNC(=O)c1ccc(C)c(Nc2ncnn3cc(C(=O)c4ccc5c(c4)OCO5)c(C)c23)c1,active,443.46300000000025,3.409040000000002,2.0,8.0,7.455931955649724
1396,CHEMBL1807459,CNC(=O)c1ccc(C)c(Nc2ncnn3cc(C(=O)c4cccc(F)c4)c(C)c23)c1,active,417.44400000000013,3.819440000000003,2.0,6.0,7.443697499232712
1397,CHEMBL1807464,Cc1ccc(C(=O)NC2CC2)cc1Nc1ncnn2cc(C(=O)c3ccccn3)c(C)c12,active,426.4800000000002,3.607940000000002,2.0,7.0,7.3979400086720375
1398,CHEMBL1807589,Cc1ccc(C(=O)NC2CC2)cc1Nc1ncnn2cc(C(=O)c3cccn3C)c(C)c12,active,428.4960000000002,3.551440000000002,2.0,7.0,7.356547323513812
1399,CHEMBL1807440,Cc1ccc(NC(=O)c2cc(F)cc(N3CCOCC3)c2)cc1Nc1ncnn2cc(C(=O)c3ccccc3)c(C)c12,active,564.6210000000002,5.548740000000005,2.0,8.0,7.346787486224656
