"","pIC50","SubFPC1","SubFPC2","SubFPC3","SubFPC4","SubFPC16","SubFPC18","SubFPC19","SubFPC23","SubFPC28","SubFPC49","SubFPC96","SubFPC100","SubFPC135","SubFPC137","SubFPC143","SubFPC171","SubFPC172","SubFPC179","SubFPC180","SubFPC181","SubFPC182","SubFPC183","SubFPC274","SubFPC280","SubFPC294","SubFPC295","SubFPC301","SubFPC302"
"392",8.14874165128093,3,2,0,0,0,1,0,1,0,0,0,0,0,1,0,3,1,0,0,0,0,0,18,0,0,9,13,3
"393",8.88605664769316,1,2,1,0,0,0,0,1,0,0,0,0,0,1,0,3,1,0,0,0,0,0,18,0,0,9,14,3
"394",8.49485002168009,1,2,1,0,0,0,0,1,0,0,0,0,0,1,0,3,1,0,0,0,0,0,18,0,0,9,14,3
"395",9.07572071393812,2,2,1,0,0,0,0,1,0,0,0,0,0,1,0,3,1,0,0,0,0,0,18,0,0,9,13,3
"396",8.17392519729917,2,2,1,0,0,0,0,1,0,0,0,0,0,1,0,3,1,0,0,0,0,0,18,0,0,10,13,4
"397",8.09151498112135,1,2,1,0,0,0,0,1,0,0,0,0,0,1,0,3,1,0,0,0,0,0,18,0,0,10,14,4
"398",8.85387196432176,3,2,1,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,1,0,0,18,0,0,9,13,2
"399",9.29242982390207,3,2,1,0,0,0,0,1,0,0,0,0,0,1,0,2,2,0,0,1,0,0,18,0,0,9,13,2
"400",9.42021640338319,3,2,1,0,0,0,0,1,0,0,0,0,0,1,0,3,1,0,0,1,0,0,18,0,0,9,13,2
"401",9.52287874528034,3,2,1,0,0,0,0,1,0,0,0,0,0,1,0,1,3,0,0,0,0,0,18,0,0,7,13,2
"402",10,3,2,1,0,0,0,0,1,0,0,0,0,0,1,0,3,0,0,0,0,0,0,18,0,0,7,13,2
"403",9.85387196432176,3,2,1,0,0,0,0,1,0,0,0,0,0,1,0,3,1,0,0,0,0,0,18,0,0,7,13,2
"404",9.50863830616573,3,2,1,0,0,0,0,1,0,0,0,0,0,1,0,2,2,0,0,0,0,0,18,0,0,7,13,2
"405",8.93930215964639,2,4,1,0,0,0,0,1,0,0,0,0,0,1,0,3,1,0,0,0,0,0,18,0,0,7,16,2
"406",9.29242982390207,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,3,1,0,0,0,0,0,18,0,0,7,11,2
"407",9.21467016498923,0,4,1,0,0,0,0,1,0,0,0,0,0,1,0,3,1,0,0,0,0,0,18,0,0,7,14,1
"408",9.34678748622466,0,4,1,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,18,0,0,6,13,1
"409",7.39794000867204,0,4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,18,0,0,11,13,6
"410",6.70114692359029,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,18,0,0,11,11,5
"411",6.60032627851896,0,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,18,0,0,11,11,5
"412",6.23582386760967,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,18,0,0,11,10,5
"413",6.74472749489669,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,18,0,0,11,10,5
"414",6.79048498545737,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,18,0,0,13,12,6
"415",7.30102999566398,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,18,0,0,13,12,6
"416",6.76700388960785,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,18,0,0,13,12,6
"417",7.43179827593301,1,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,18,0,0,13,12,6
"418",7.47886191629596,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,1,0,20,0,0,7,3,1
"419",8.55284196865778,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,3,0,0,20,0,0,7,5,1
"420",7.81247927916354,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,0,20,0,0,12,5,1
"421",8.20760831050175,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,3,0,0,20,0,0,9,5,1
"422",7.73754891026957,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,20,0,0,9,4,1
"423",7.42250820016278,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,0,20,0,0,9,3,1
"424",8.18045606445813,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,0,20,0,0,9,4,1
"425",8.36653154442041,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,0,20,0,0,9,4,1
"426",7.75202673363819,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,1,0,20,0,0,9,3,1
"427",7.86966623150499,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,1,0,20,0,0,9,3,1
"428",8.52287874528034,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,1,0,20,0,0,9,3,1
"429",8.33724216831843,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,1,0,20,0,0,9,3,1
"430",8.23657200643706,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,1,0,20,0,0,9,3,1
"431",7.83564714421556,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,1,0,20,0,0,9,3,1
"432",7.65169513695184,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,1,0,20,0,0,9,3,1
"433",7.90657831483776,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,1,0,20,0,0,9,3,1
"434",8.65757731917779,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,1,0,20,0,0,9,3,1
"435",8.29242982390206,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,1,0,20,0,0,9,3,1
"436",8.60205999132796,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,1,0,20,0,0,9,3,1
"437",7.36451625318509,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,3,1,0,20,0,0,9,3,1
"438",8.38721614328026,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,3,1,0,20,0,0,9,3,1
"439",8.49485002168009,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,3,1,0,20,0,0,9,3,1
"440",8.14266750356873,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,3,1,0,20,0,0,9,3,1
"441",7.07935499859321,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,3,1,0,20,0,0,9,3,1
"442",7.95467702121334,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,3,1,0,20,0,0,9,3,1
"443",7.57839607313017,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,1,0,20,0,0,9,3,1
"444",8.08092190762392,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,1,0,20,0,0,9,3,1
"445",7.83863199776502,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,1,0,20,0,0,9,3,1
"446",7.61083391563547,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,3,1,0,20,0,0,9,3,1
"447",8.2518119729938,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,3,1,0,20,0,0,9,3,1
"448",8.09691001300806,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,0,20,0,0,9,3,1
"449",7.26360349772336,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,20,0,0,9,2,1
"450",7.77989191195995,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,20,0,0,9,5,1
"451",7.32605800136591,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,20,3,0,9,4,1
"452",8.26760624017703,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,20,0,0,11,3,2
"453",8.03621217265444,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,20,0,0,12,3,2
"454",6.26440110030182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,20,0,0,9,3,1
"455",7.07987667370928,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,20,0,1,9,2,2
"456",6.54515513999149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,25,0,0,11,0,0
"457",7.70996538863748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,0,20,0,0,9,0,0
"458",7.66554624884907,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,0,20,0,0,9,2,1
"459",7.8153085691824,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,0,20,0,0,11,3,2
"460",8.11918640771921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,0,20,0,0,12,2,1
"461",7.25570701687732,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,0,20,0,0,11,2,2
"462",7.75202673363819,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,0,20,0,0,9,5,1
"463",7.96257350205938,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,0,20,3,0,9,4,1
"464",8.05551732784983,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,0,20,0,0,9,4,2
"465",8.25963731050576,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,0,20,0,0,11,4,2
"466",6.70333480973847,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,0,20,0,0,11,4,3
"467",8.32790214206428,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,0,20,0,0,12,3,2
"468",7.74714696902011,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,0,20,0,0,9,5,1
"469",7.85387196432176,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,0,20,0,0,11,3,2
"470",7.9100948885606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,0,26,0,0,9,0,0
"471",9.39794000867204,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,0,26,0,0,11,1,1
"472",9.39794000867204,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,0,26,0,0,11,2,2
"473",8.45593195564972,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,0,20,0,0,9,3,1
"474",7.92811799269387,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,0,20,0,0,14,6,1
"475",7.70114692359029,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,1,0,20,3,0,9,4,1
"476",8.45593195564972,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,0,26,0,0,9,2,2
"477",9.15490195998574,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,1,0,20,0,0,9,5,1
"478",8.42596873227228,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,1,0,20,3,0,9,4,1
"479",8.95860731484178,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,1,0,20,0,0,9,5,1
"480",8.95860731484178,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,1,0,20,0,0,10,3,1
"481",7.60205999132796,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,1,0,20,0,0,9,3,1
"482",7.61978875828839,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,1,0,20,3,0,9,4,1
"483",8.52287874528034,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,1,0,20,0,0,9,5,1
"484",8.01322826573375,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,1,0,20,3,0,9,4,1
"485",8.82390874094432,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,18,0,0,7,4,1
"486",8.22184874961636,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,1,0,20,0,0,9,5,1
"487",8.69897000433602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,18,0,0,7,4,1
"488",9.69897000433602,2,2,1,0,0,0,0,1,0,0,0,0,0,0,1,2,2,0,0,0,0,0,18,0,0,9,13,3
"489",8.3767507096021,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,0,2,0,0,18,0,0,11,4,1
"490",8.27572413039921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,2,0,0,18,0,0,12,4,2
"491",8.69897000433602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,2,0,0,18,0,0,12,5,2
"492",8.52287874528034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,2,0,0,18,0,0,13,5,2
"493",8.95860731484178,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,2,0,0,18,0,0,12,9,4
"494",9.09691001300806,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,2,0,0,18,0,0,12,7,3
"495",8.72124639904717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,2,0,0,18,0,0,11,4,1
"496",8.39794000867204,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,3,0,0,23,0,0,15,10,2
"497",8.69897000433602,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,2,0,0,18,0,0,14,8,5
"498",8.2518119729938,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,2,0,0,18,0,0,15,9,5
"499",8.3767507096021,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,3,0,0,0,2,0,0,18,0,0,15,8,5
"500",9.30102999566398,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0,2,0,0,18,0,0,19,14,5
"501",9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,4,0,0,0,2,0,0,18,0,0,19,14,5
"502",7.69897000433602,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,2,0,0,18,0,0,15,11,3
"503",8.39794000867204,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0,2,0,0,18,0,0,16,12,3
"504",8.69897000433602,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,2,0,0,18,0,0,15,9,2
"505",8.69897000433602,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,2,0,0,18,0,0,15,11,2
"506",8.92081875395237,0,2,1,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,2,0,0,18,0,0,15,14,3
"507",9.30102999566398,0,4,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,2,0,0,18,0,0,15,15,3
"508",9.22184874961636,2,2,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,2,0,0,18,0,0,15,14,4
"509",9.15490195998574,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,2,0,0,18,0,0,14,15,3
"510",8.01772876696043,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,20,0,0,9,3,1
"511",8.74472749489669,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,3,1,0,20,0,0,9,3,1
"512",8.60205999132796,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,3,1,0,20,0,0,9,5,1
"513",8.04095860767891,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,3,1,0,20,0,0,9,5,1
"514",8.63827216398241,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,3,1,0,20,3,0,9,4,1
"515",8.10790539730952,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,3,1,0,20,3,0,9,4,1
"516",8.05551732784983,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,1,0,20,0,0,9,3,1
"517",8,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,0,0,0,2,0,0,18,0,0,12,4,2
"518",8.69897000433602,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,22,0,1,9,5,5
"519",8.69897000433602,2,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,22,3,1,9,9,6
"520",7.24412514432751,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,28,0,1,9,6,6
"521",8.69897000433602,2,2,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,2,0,0,22,0,1,12,13,6
"522",8.15490195998574,2,2,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,2,0,0,22,0,1,12,13,8
"523",8.04575749056067,2,1,0,0,1,0,0,1,0,0,0,1,0,2,0,0,0,0,0,2,0,0,22,0,1,15,15,9
"524",7.18708664335714,2,3,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,2,0,0,22,0,1,12,14,8
"525",7.60205999132796,2,0,0,0,1,0,0,1,0,0,0,1,0,2,0,0,0,0,0,2,0,0,22,0,1,14,14,8
"526",7.39794000867204,2,1,0,0,1,0,0,1,0,0,0,1,0,2,0,0,0,0,0,2,0,0,22,0,1,14,15,9
"527",8.52287874528034,1,0,0,0,1,0,0,1,0,0,0,1,0,2,0,0,0,0,0,2,0,0,22,0,1,14,13,8
"528",6.96257350205938,2,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,2,0,0,22,0,1,8,5,4
"529",8.22184874961636,1,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,2,0,0,22,0,1,8,4,4
"530",5.40860144871875,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,16,0,0,5,2,0
"531",6.55752023093555,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,25,0,1,12,7,4
"532",8.30102999566398,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,22,0,1,11,7,6
"533",9.04575749056068,3,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,22,0,1,13,9,6
"534",6.76447155309245,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,22,0,1,9,5,5
"535",7.11918640771921,3,0,0,0,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,2,0,0,22,0,1,15,13,11
"536",7.50863830616573,1,0,0,0,1,0,0,1,0,0,0,1,0,2,1,0,0,0,0,2,0,0,22,0,1,19,17,11
"537",8.39794000867204,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,2,0,0,22,0,1,16,9,6
"538",6.77469071827414,1,3,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,2,0,0,22,0,1,12,11,6
"539",8.04575749056067,1,2,0,0,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,2,0,0,22,0,1,14,13,7
"540",6.85698519974591,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,2,0,0,22,0,1,9,6,5
"541",7.85387196432176,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,2,0,0,22,0,1,9,5,5
"542",7.03151705144607,1,2,0,0,0,1,0,1,0,0,0,1,0,2,0,0,0,0,0,2,0,0,22,0,0,14,13,6
"543",7.67778070526608,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,22,0,1,9,6,5
"544",7.30102999566398,1,3,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,0,0,22,0,0,9,9,4
"545",6.10237290870956,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,12,0,0,6,7,3
"546",5.45593195564972,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,12,0,0,6,5,2
"547",5.69897000433602,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,2,0,0,0,0,0,12,0,0,6,4,2
"548",6.50863830616573,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,1,0,0,0,0,0,12,0,0,6,3,2
"549",6.85387196432176,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,12,0,0,6,4,2
"550",5.61978875828839,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,12,0,0,6,6,2
"551",6.11918640771921,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,12,0,0,8,6,3
"552",6.2518119729938,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,12,0,0,6,7,3
"553",7.69897000433602,0,3,1,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,12,0,0,12,15,8
"554",8.09691001300806,0,5,2,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,12,0,1,10,16,9
"555",7.95860731484178,0,4,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,12,0,0,12,15,9
"556",7.45593195564972,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,12,0,0,12,11,9
"557",7.69897000433602,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,0,12,0,0,11,10,8
"558",8.04575749056067,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,18,0,0,12,7,6
"559",8.30102999566398,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,2,1,0,0,0,0,0,18,0,0,12,7,6
"560",6.30980391997149,0,1,0,0,0,3,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,18,0,0,15,12,11
"561",6.70553377383841,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,12,0,0,8,7,5
"562",6.77469071827414,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,12,0,0,8,6,4
"563",5.43179827593301,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3,0,0,24,0,1,11,5,6
"564",7.60205999132796,0,1,0,0,0,0,1,2,0,0,0,1,1,2,0,0,1,0,0,4,0,0,24,0,1,21,11,12
"565",5.08092190762393,0,2,0,0,0,0,0,2,1,0,0,1,1,2,0,0,1,0,0,2,0,0,18,0,1,14,12,6
"566",5.86646109162978,4,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,12,0,0,19,19,9
"567",7.2839966563652,3,4,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,12,0,0,17,24,7
"568",7.35654732351381,4,1,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,3,0,0,12,0,0,20,20,9
"569",7.74472749489669,4,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,12,0,0,19,18,9
"570",7.24412514432751,4,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,3,0,0,12,0,0,20,19,9
"571",7.29242982390206,6,1,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3,0,0,12,0,0,18,20,10
"572",7.79588001734408,4,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,12,0,0,17,18,9
"573",8.09691001300806,4,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,12,0,0,18,19,10
"574",7,4,5,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3,0,0,12,0,0,18,23,10
"575",6.46092390120722,4,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,12,0,0,18,17,9
"576",7.19382002601611,4,1,0,1,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3,0,0,12,0,0,20,21,12
"577",6.57839607313017,4,1,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3,0,0,18,0,0,18,19,11
"578",7.50863830616573,5,1,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,3,0,0,12,0,0,18,19,10
"579",6.60205999132796,1,6,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,12,0,0,17,20,8
"580",7.61978875828839,4,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,12,0,0,17,17,8
"581",7.55284196865778,3,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,12,0,0,17,16,8
"582",7.13667713987954,3,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,12,0,0,16,16,8
"583",7.07572071393812,2,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,18,0,0,17,16,9
"584",6.64397414280688,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,3,0,0,18,0,0,16,15,9
"585",7.27572413039921,3,3,3,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,3,0,0,12,0,0,13,18,6
"586",5.22914798835786,3,4,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,12,0,0,16,24,8
"587",5.84771165561694,3,4,3,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,3,0,0,12,0,0,18,25,7
"588",7.01322826573375,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,1,3,0,1,1,0,0,17,0,0,7,5,2
"589",6.70996538863748,0,1,0,0,0,0,0,0,0,1,0,0,2,4,0,1,2,0,1,2,0,0,21,0,0,16,8,5
"590",7.43179827593301,0,1,0,0,0,0,0,0,0,1,0,0,1,4,0,1,0,1,1,1,0,0,20,0,0,14,9,5
"591",7.48148606012211,0,1,0,0,0,0,0,0,0,1,0,0,2,4,0,2,0,0,2,1,0,0,20,0,0,15,8,5
"592",7.53760200210104,0,1,0,0,0,1,0,0,0,1,0,0,3,3,0,1,0,1,1,2,0,0,20,0,0,18,10,6
"593",7.79588001734408,0,1,0,0,0,1,0,0,0,1,0,0,3,3,0,0,2,0,2,2,0,0,20,0,0,22,13,6
"594",7.88605664769316,0,1,0,0,0,1,0,0,0,1,0,0,3,3,0,0,2,1,1,2,0,0,20,0,0,21,14,6
"595",7.53760200210104,0,0,0,0,0,1,0,0,0,1,0,0,3,3,0,0,2,1,1,2,0,0,20,0,0,20,10,6
"596",7.85387196432176,0,0,0,0,0,0,0,0,0,1,0,0,2,4,0,1,2,0,2,1,0,0,20,0,0,17,8,5
"597",7.95860731484178,0,0,0,0,0,0,0,0,0,1,0,0,2,4,0,1,2,1,1,1,0,0,20,0,0,16,9,5
