,hv,std.error,Label,,,,,,,,,,
964,0.000513295,-0.070208817,Internal,,,,,,,,,,
965,0.000460606,0.288676375,Internal,,,,,,,,,,
966,0.001651467,2.403601441,Internal,,,,,,,,,,
967,0.002272536,0.171291198,Internal,,,,,,,,,,
968,0.001078545,-0.761065983,Internal,,,,,,,,,,
969,0.000484826,0.080974096,Internal,,,,,,,,,,
970,0.00046447,1.26867334,Internal,,,,,,,,,,
971,0.00054311,0.394185293,Internal,,,,,,,,,,
972,0.000728586,0.040970046,Internal,,,,,,,,,,
973,0.000611616,0.726691728,Internal,,,,,,,,,,
974,0.000457532,-0.617466805,Internal,,,,,,,,,,
975,0.000587558,-0.505884137,Internal,,,,,,,,,,
976,0.002272536,1.970672337,Internal,,,,,,,,,,
977,0.000588992,0.267140877,Internal,,,,,,,,,,
978,0.002272536,3.104921674,Internal,,,,,,,,,,
979,0.000635881,-0.166323659,Internal,,,,,,,,,,
980,0.001434164,-0.985510481,Internal,,,,,,,,,,
981,0.001316472,-0.097263549,Internal,,,,,,,,,,
982,0.000488352,0.370213243,Internal,,,,,,,,,,
983,0.000466101,-0.329282811,Internal,,,,,,,,,,
984,0.000574039,-0.224893448,Internal,,,,,,,,,,
985,0.000473447,0.639979974,Internal,,,,,,,,,,
986,0.001078545,-0.515505033,Internal,,,,,,,,,,
987,0.000618665,0.418758563,Internal,,,,,,,,,,
988,0.000572297,-0.677938382,Internal,,,,,,,,,,
989,0.000513733,-0.327607339,Internal,,,,,,,,,,
990,0.000563552,0.454063081,Internal,,,,,,,,,,
991,0.000596107,-2.899868501,Internal,,,,,,,,,,
992,0.001493403,-0.286594281,Internal,,,,,,,,,,
993,0.000475837,-0.551447175,Internal,,,,,,,,,,
994,0.000834837,-0.002721961,Internal,,,,,,,,,,
995,0.000470404,2.086165544,Internal,,,,,,,,,,
996,0.00066472,0.365157462,Internal,,,,,,,,,,
997,0.000504365,0.44794352,Internal,,,,,,,,,,
998,0.000494586,-0.160104966,Internal,,,,,,,,,,
999,0.000877089,-0.752625173,Internal,,,,,,,,,,
1000,0.001258865,1.626418658,Internal,,,,,,,,,,
1001,0.001493403,-0.286594281,Internal,,,,,,,,,,
1002,0.001227486,-0.693474123,Internal,,,,,,,,,,
1003,0.000572297,-1.081712115,Internal,,,,,,,,,,
1004,0.001078545,-0.916021151,Internal,,,,,,,,,,
1005,0.000896419,0.019141518,Internal,,,,,,,,,,
1006,0.000763713,-0.603148019,Internal,,,,,,,,,,
1007,0.00053751,-0.577927279,Internal,,,,,,,,,,
1008,0.000905775,0.92159225,Internal,,,,,,,,,,
1009,0.002639918,1.794525415,Internal,,,,,,,,,,
1010,0.000716044,0.111024736,Internal,,,,,,,,,,
1011,0.000895658,0.792105789,Internal,,,,,,,,,,
1012,0.000561628,0.14453729,Internal,,,,,,,,,,
1013,0.000859234,-0.306443299,Internal,,,,,,,,,,
1014,0.000563552,0.144613742,Internal,,,,,,,,,,
1015,0.000460136,-0.325204813,Internal,,,,,,,,,,
1016,0.000513733,-0.241824232,Internal,,,,,,,,,,
1017,0.000487905,0.134185725,Internal,,,,,,,,,,
1018,0.000532027,1.829090917,Internal,,,,,,,,,,
1019,0.000799429,-0.041202613,Internal,,,,,,,,,,
1020,0.000525258,0.234117699,Internal,,,,,,,,,,
1021,0.001735903,-0.219306709,Internal,,,,,,,,,,
1022,0.000504365,0.231906765,Internal,,,,,,,,,,
1023,0.00048235,0.692533538,Internal,,,,,,,,,,
1024,0.000678785,-1.198612939,Internal,,,,,,,,,,
1025,0.000682815,0.317448636,Internal,,,,,,,,,,
1026,0.000476156,0.193315996,Internal,,,,,,,,,,
1027,0.000559098,-0.335141724,Internal,,,,,,,,,,
1028,0.002272536,1.008813743,Internal,,,,,,,,,,
1029,0.000786797,-0.386088411,Internal,,,,,,,,,,
1030,0.001227486,-0.498398335,Internal,,,,,,,,,,
1031,0.002272536,0.750068191,Internal,,,,,,,,,,
1032,0.002944296,1.586698572,Internal,,,,,,,,,,
1033,0.000682144,-0.059936991,Internal,,,,,,,,,,
1034,0.000651527,-0.062123667,Internal,,,,,,,,,,
1035,0.000457629,0.826056864,Internal,,,,,,,,,,
1036,0.000513733,0.045151156,Internal,,,,,,,,,,
1037,0.000459696,-1.086687507,Internal,,,,,,,,,,
1038,0.001227486,-0.090294294,Internal,,,,,,,,,,
1039,0.000553155,0.279745667,Internal,,,,,,,,,,
1040,0.001050309,0.633549851,Internal,,,,,,,,,,
1041,0.000682144,0.136706673,Internal,,,,,,,,,,
1042,0.000616032,0.279293715,Internal,,,,,,,,,,
1043,0.000671878,2.217243627,Internal,,,,,,,,,,
1044,0.001050309,-0.653904468,Internal,,,,,,,,,,
1045,0.000786797,-0.418167669,Internal,,,,,,,,,,
1046,0.000682144,-0.274826975,Internal,,,,,,,,,,
1047,0.000663023,-0.372223148,Internal,,,,,,,,,,
1048,0.000559098,-0.42112809,Internal,,,,,,,,,,
1049,0.000528615,-0.032627069,Internal,,,,,,,,,,
1050,0.001616914,1.313973783,Internal,,,,,,,,,,
1051,0.000928653,-0.10994939,Internal,,,,,,,,,,
1052,0.004161268,2.957794216,Internal,,,,,,,,,,
1053,0.000475303,-0.33561664,Internal,,,,,,,,,,
1054,0.001078545,-0.869892333,Internal,,,,,,,,,,
1055,0.000643481,-0.471889984,Internal,,,,,,,,,,
1056,0.000769232,-0.466476833,Internal,,,,,,,,,,
1057,0.000660062,0.427658063,Internal,,,,,,,,,,
1058,0.000654316,-0.768319162,Internal,,,,,,,,,,
1059,0.000466101,-0.111226106,Internal,,,,,,,,,,
1060,0.001034653,0.180199648,Internal,,,,,,,,,,
1061,0.000581561,0.614626879,Internal,,,,,,,,,,
1062,0.000467461,0.434533591,Internal,,,,,,,,,,
1063,0.000520737,-0.028460055,Internal,,,,,,,,,,
1064,0.000511149,-1.876405711,Internal,,,,,,,,,,
1065,0.000488352,-0.00512097,Internal,,,,,,,,,,
1066,0.000534211,0.487071201,Internal,,,,,,,,,,
1067,0.000507486,-0.123633633,Internal,,,,,,,,,,
1068,0.000749323,0.3807396,Internal,,,,,,,,,,
1069,0.001697867,0.414408982,Internal,,,,,,,,,,
1070,0.000563552,0.144613742,Internal,,,,,,,,,,
1071,0.000469372,-0.424094114,Internal,,,,,,,,,,
1072,0.000834837,0.053027358,Internal,,,,,,,,,,
1073,0.000468121,0.065171475,Internal,,,,,,,,,,
1074,0.000460136,0.147814102,Internal,,,,,,,,,,
1075,0.00073831,-0.244659634,Internal,,,,,,,,,,
1076,0.000469372,1.814198764,Internal,,,,,,,,,,
1077,0.002272536,0.591455573,Internal,,,,,,,,,,
1078,0.000547597,-0.650939945,Internal,,,,,,,,,,
1079,0.000682144,-0.656365485,Internal,,,,,,,,,,
1080,0.000489132,0.523510167,Internal,,,,,,,,,,
1081,0.00045858,-0.003082813,Internal,,,,,,,,,,
1082,0.000540151,0.02745714,Internal,,,,,,,,,,
1083,0.002187208,1.070537271,Internal,,,,,,,,,,
1084,0.000488352,-0.322868914,Internal,,,,,,,,,,
1085,0.000769232,-0.781054775,Internal,,,,,,,,,,
1086,0.000481441,-0.168188383,Internal,,,,,,,,,,
1087,0.001382651,-1.115677794,Internal,,,,,,,,,,
1088,0.002272536,1.733390841,Internal,,,,,,,,,,
1089,0.000457532,-0.120916355,Internal,,,,,,,,,,
1090,0.000472804,0.329586517,Internal,,,,,,,,,,
1091,0.000572297,-0.274166129,Internal,,,,,,,,,,
1092,0.000554312,-0.944598253,Internal,,,,,,,,,,
1093,0.000473627,0.421210315,Internal,,,,,,,,,,
1094,0.000514291,-0.724663667,Internal,,,,,,,,,,
1095,0.000566428,1.314412334,Internal,,,,,,,,,,
1096,0.000478492,-0.541157362,Internal,,,,,,,,,,
1097,0.000559098,0.235526509,Internal,,,,,,,,,,
1098,0.000501898,-0.951587576,Internal,,,,,,,,,,
1099,0.000663023,-0.372223148,Internal,,,,,,,,,,
1100,0.001935662,1.6429409,Internal,,,,,,,,,,
1101,0.000652562,0.165358906,Internal,,,,,,,,,,
1102,0.001197429,-0.869667392,Internal,,,,,,,,,,
1103,0.000692676,0.163297615,Internal,,,,,,,,,,
1104,0.000547597,-0.836383896,Internal,,,,,,,,,,
1105,0.0004713,-0.162679441,Internal,,,,,,,,,,
1106,0.000928653,-0.757689334,Internal,,,,,,,,,,
1107,0.002272536,2.206750038,Internal,,,,,,,,,,
1108,0.000464629,0.22848839,Internal,,,,,,,,,,
1109,0.000626382,-0.097689682,Internal,,,,,,,,,,
1110,0.001227486,-0.498398335,Internal,,,,,,,,,,
1111,0.000678785,-0.054259377,Internal,,,,,,,,,,
1112,0.000559098,-0.634901729,Internal,,,,,,,,,,
1113,0.000491137,1.176061195,Internal,,,,,,,,,,
1114,0.000514291,0.202426506,Internal,,,,,,,,,,
1115,0.000572297,-0.104349197,Internal,,,,,,,,,,
1116,0.000799429,-2.058622881,Internal,,,,,,,,,,
1117,0.001951965,0.504747408,Internal,,,,,,,,,,
1118,0.000501898,-0.690166129,Internal,,,,,,,,,,
1119,0.00053751,-0.626147384,Internal,,,,,,,,,,
1120,0.000769232,-0.721011436,Internal,,,,,,,,,,
1121,0.001493403,-1.238749716,Internal,,,,,,,,,,
1122,0.000513733,-0.241824232,Internal,,,,,,,,,,
1123,0.000645125,0.437720856,Internal,,,,,,,,,,
1124,0.000626382,-0.097689682,Internal,,,,,,,,,,
1125,0.000501898,-0.951587576,Internal,,,,,,,,,,
1126,0.001169853,-1.280295549,Internal,,,,,,,,,,
1127,0.000547597,-0.650939945,Internal,,,,,,,,,,
1128,0.000684359,0.873521944,Internal,,,,,,,,,,
1129,0.000834837,-0.848169272,Internal,,,,,,,,,,
1130,0.000572297,-0.276342739,Internal,,,,,,,,,,
1131,0.001227486,-0.728129162,Internal,,,,,,,,,,
1132,0.00053751,-1.491342045,Internal,,,,,,,,,,
1133,0.001078545,-0.536158171,Internal,,,,,,,,,,
1134,0.000487905,0.134185725,Internal,,,,,,,,,,
1135,0.001434164,-0.411887681,Internal,,,,,,,,,,
1136,0.000928653,-1.490927717,Internal,,,,,,,,,,
1137,0.000488352,-0.225628747,Internal,,,,,,,,,,
1138,0.000504615,-0.420144784,Internal,,,,,,,,,,
1139,0.000587558,-0.719962616,Internal,,,,,,,,,,
1140,0.000460136,0.09532109,Internal,,,,,,,,,,
1141,0.001078545,-1.541775242,Internal,,,,,,,,,,
1142,0.000523776,0.046908678,Internal,,,,,,,,,,
1143,0.000469629,-1.192643114,Internal,,,,,,,,,,
1144,0.000613343,-0.073483024,Internal,,,,,,,,,,
1145,0.001283435,1.935648906,Internal,,,,,,,,,,
1146,0.000834837,-1.140546507,Internal,,,,,,,,,,
1147,0.000738369,0.816453422,Internal,,,,,,,,,,
1148,0.000524262,0.824389101,Internal,,,,,,,,,,
1149,0.000484715,-0.756703305,Internal,,,,,,,,,,
1150,0.000572297,-0.677938382,Internal,,,,,,,,,,
1151,0.00053751,-0.64627306,Internal,,,,,,,,,,
1152,0.000523564,0.565668896,Internal,,,,,,,,,,
1153,0.001495791,0.213468856,Internal,,,,,,,,,,
1154,0.001050309,0.068540381,Internal,,,,,,,,,,
1155,0.002321696,-0.594105285,Internal,,,,,,,,,,
1156,0.002054439,-0.547776654,Internal,,,,,,,,,,
1157,0.000748057,-0.13981424,Internal,,,,,,,,,,
1158,0.000522267,0.323895123,Internal,,,,,,,,,,
1159,0.000711359,1.422389195,Internal,,,,,,,,,,
1160,0.001122789,1.225776693,Internal,,,,,,,,,,
1161,0.004161268,0.642099475,Internal,,,,,,,,,,
1162,0.000469372,-0.246231787,Internal,,,,,,,,,,
1163,0.000484715,-0.023031705,Internal,,,,,,,,,,
1164,0.000457629,0.230571523,Internal,,,,,,,,,,
1165,0.000501898,-0.789785426,Internal,,,,,,,,,,
1166,0.00109898,0.030288599,Internal,,,,,,,,,,
1167,0.000979195,-0.139887845,Internal,,,,,,,,,,
1168,0.001231582,0.888294771,Internal,,,,,,,,,,
1169,0.000928653,-1.604641918,Internal,,,,,,,,,,
1170,0.001050309,0.797628213,Internal,,,,,,,,,,
1171,0.000587558,0.943435088,Internal,,,,,,,,,,
1172,0.004161268,0.605503449,Internal,,,,,,,,,,
1173,0.000812889,-1.187389939,Internal,,,,,,,,,,
1174,0.000534211,0.487071201,Internal,,,,,,,,,,
1175,0.000572297,0.118997813,Internal,,,,,,,,,,
1176,0.00187735,-1.583993349,Internal,,,,,,,,,,
1177,0.000507333,-0.354319259,Internal,,,,,,,,,,
1178,0.00127287,-0.019299912,Internal,,,,,,,,,,
1179,0.001706322,0.49938377,Internal,,,,,,,,,,
1180,0.00060087,0.936130821,Internal,,,,,,,,,,
1181,0.000720276,-0.364529472,Internal,,,,,,,,,,
1182,0.000463363,0.126702907,Internal,,,,,,,,,,
1183,0.000524559,-0.918286533,Internal,,,,,,,,,,
1184,0.001735903,-0.219306709,Internal,,,,,,,,,,
1185,0.000928653,-0.514348451,Internal,,,,,,,,,,
1186,0.000460658,0.006782268,Internal,,,,,,,,,,
1187,0.000924487,0.43671356,Internal,,,,,,,,,,
1188,0.000472779,-0.695362701,Internal,,,,,,,,,,
1189,0.000501898,-0.299677623,Internal,,,,,,,,,,
1190,0.000457513,0.326647305,Internal,,,,,,,,,,
1191,0.000700103,-0.803592687,Internal,,,,,,,,,,
1192,0.000618665,0.759868015,Internal,,,,,,,,,,
1193,0.001382651,-1.717855273,Internal,,,,,,,,,,
1194,0.000547597,-0.878762808,Internal,,,,,,,,,,
1195,0.001382651,-2.348575497,Internal,,,,,,,,,,
1196,0.001078545,-1.755123098,Internal,,,,,,,,,,
1197,0.000613387,-3.372481344,Internal,,,,,,,,,,
1198,0.000459696,0.283313783,Internal,,,,,,,,,,
1199,0.000764007,0.733106195,Internal,,,,,,,,,,
1200,0.000529242,1.691604731,Internal,,,,,,,,,,
1201,0.000626382,-1.31036777,Internal,,,,,,,,,,
1202,0.000928653,-1.045254529,Internal,,,,,,,,,,
1203,0.001337254,-0.467441754,Internal,,,,,,,,,,
1204,0.000682144,0.136706673,Internal,,,,,,,,,,
1205,0.000458072,0.420974126,Internal,,,,,,,,,,
1206,0.001078545,-1.278284942,Internal,,,,,,,,,,
1207,0.000842676,-0.043457919,Internal,,,,,,,,,,
1208,0.000461482,1.667383369,Internal,,,,,,,,,,
1209,0.000928653,-1.26740878,Internal,,,,,,,,,,
1210,0.000469372,-0.807430003,Internal,,,,,,,,,,
1211,0.000602676,0.032467044,Internal,,,,,,,,,,
1212,0.000461632,-0.334917619,Internal,,,,,,,,,,
1213,0.000461106,0.335063041,Internal,,,,,,,,,,
1214,0.000528615,-0.497485216,Internal,,,,,,,,,,
1215,0.000467645,-0.199980402,Internal,,,,,,,,,,
1216,0.001382651,-0.263453045,Internal,,,,,,,,,,
1217,0.000463506,0.733277326,Internal,,,,,,,,,,
1218,0.000735593,1.1199799,Internal,,,,,,,,,,
1219,0.000925454,0.539802406,Internal,,,,,,,,,,
1220,0.000459946,0.509046344,Internal,,,,,,,,,,
1221,0.00080605,-0.773845047,Internal,,,,,,,,,,
1222,0.000500429,0.932543112,Internal,,,,,,,,,,
1223,0.000800801,0.205399305,Internal,,,,,,,,,,
1224,0.000491701,-0.18410594,Internal,,,,,,,,,,
1225,0.000979195,-3.581764203,Internal,,,,,,,,,,
1226,0.000458072,0.420974126,Internal,,,,,,,,,,
1227,0.000477396,0.602913664,Internal,,,,,,,,,,
1228,0.000460974,1.947115002,Internal,,,,,,,,,,
1229,0.000457476,0.273386318,Internal,,,,,,,,,,
1230,0.000478492,-0.592613485,Internal,,,,,,,,,,
1231,0.000585288,0.775979365,Internal,,,,,,,,,,
1232,0.001692175,1.735676118,Internal,,,,,,,,,,
1233,0.004161268,0.549722886,Internal,,,,,,,,,,
1234,0.000463506,-0.541826636,Internal,,,,,,,,,,
1235,0.000492394,0.067105742,Internal,,,,,,,,,,
1236,0.002639918,1.794525415,Internal,,,,,,,,,,
1237,0.000582495,-0.208643968,Internal,,,,,,,,,,
1238,0.00060984,0.781617838,Internal,,,,,,,,,,
1239,0.001382651,-0.263453045,Internal,,,,,,,,,,
1240,0.00047461,0.844821198,Internal,,,,,,,,,,
1241,0.000928653,-1.196588981,Internal,,,,,,,,,,
1242,0.000720276,0.224515272,Internal,,,,,,,,,,
1243,0.000965615,-0.127646098,Internal,,,,,,,,,,
1244,0.001493403,-0.630810133,Internal,,,,,,,,,,
1245,0.002272536,0.531327522,Internal,,,,,,,,,,
1246,0.000660062,-0.189822854,Internal,,,,,,,,,,
1247,0.004161268,1.576301993,Internal,,,,,,,,,,
1248,0.000886558,-1.524488791,Internal,,,,,,,,,,
1249,0.000507333,-0.354319259,Internal,,,,,,,,,,
1250,0.000473447,-0.661831644,Internal,,,,,,,,,,
1251,0.000812889,-0.363180648,Internal,,,,,,,,,,
1252,0.000466101,-0.111226106,Internal,,,,,,,,,,
1253,0.000459338,-0.332948309,Internal,,,,,,,,,,
1254,0.001382651,-0.263453045,Internal,,,,,,,,,,
1255,0.000466101,-0.111226106,Internal,,,,,,,,,,
1256,0.000555631,0.622873893,Internal,,,,,,,,,,
1257,0.001169853,-0.476456768,Internal,,,,,,,,,,
1258,0.00049689,-0.357539187,Internal,,,,,,,,,,
1259,0.001078545,-0.536158171,Internal,,,,,,,,,,
1260,0.000651527,-0.654324749,Internal,,,,,,,,,,
1261,0.000528615,-0.953276557,Internal,,,,,,,,,,
1262,0.001197429,-0.935526023,Internal,,,,,,,,,,
1263,0.000504365,-0.060659152,Internal,,,,,,,,,,
1264,0.00048235,0.06137411,Internal,,,,,,,,,,
1265,0.000756718,0.874834255,Internal,,,,,,,,,,
1266,0.000965615,-0.97651254,Internal,,,,,,,,,,
1267,0.000457771,1.127819998,Internal,,,,,,,,,,
1268,0.000573093,0.057831082,Internal,,,,,,,,,,
1269,0.001795072,-0.189587968,Internal,,,,,,,,,,
1270,0.001645424,-2.618412865,Internal,,,,,,,,,,
1271,0.000559098,-0.634901729,Internal,,,,,,,,,,
1272,0.000582495,-0.208643968,Internal,,,,,,,,,,
1273,0.000477887,-0.002393422,Internal,,,,,,,,,,
1274,0.002337493,1.370503902,Internal,,,,,,,,,,
1275,0.000684359,0.492782895,Internal,,,,,,,,,,
1276,0.001345746,1.274022554,Internal,,,,,,,,,,
1277,0.000478213,-0.573962215,Internal,,,,,,,,,,
1278,0.001050309,0.124170033,Internal,,,,,,,,,,
1279,0.000627347,-1.242432147,Internal,,,,,,,,,,
1280,0.000459946,1.193492874,Internal,,,,,,,,,,
1281,0.000834837,-0.432873287,Internal,,,,,,,,,,
1282,0.000928653,-0.91590904,Internal,,,,,,,,,,
1283,0.001562671,-0.229958344,Internal,,,,,,,,,,
1284,0.000682144,-0.068885855,Internal,,,,,,,,,,
1285,0.000834837,-0.508439688,Internal,,,,,,,,,,
1286,0.000651527,-0.175025272,Internal,,,,,,,,,,
1287,0.000952699,-0.652743026,Internal,,,,,,,,,,
1288,0.000459946,-0.3352704,Internal,,,,,,,,,,
1289,0.000834837,-0.508439688,Internal,,,,,,,,,,
1290,0.001050309,1.349745554,Internal,,,,,,,,,,
1291,0.000782101,-0.609836826,Internal,,,,,,,,,,
1292,0.000793651,0.678555895,Internal,,,,,,,,,,
1293,0.00054311,-0.245200248,Internal,,,,,,,,,,
1294,0.002272536,1.609461196,Internal,,,,,,,,,,
1295,0.001005754,-0.899975574,Internal,,,,,,,,,,
1296,0.000464345,-0.253839058,Internal,,,,,,,,,,
1297,0.000460658,-0.67348778,Internal,,,,,,,,,,
1298,0.000483262,0.071559306,Internal,,,,,,,,,,
1299,0.000572297,-0.439860403,Internal,,,,,,,,,,
1300,0.000573093,0.057831082,Internal,,,,,,,,,,
1301,0.000534211,0.489410997,Internal,,,,,,,,,,
1302,0.000464857,0.427448633,Internal,,,,,,,,,,
1303,0.00109898,-0.447407746,Internal,,,,,,,,,,
1304,0.00187735,-2.727183361,Internal,,,,,,,,,,
1305,0.001217183,2.300294681,Internal,,,,,,,,,,
1306,0.000965615,-0.021032317,Internal,,,,,,,,,,
1307,0.000483262,0.071559306,Internal,,,,,,,,,,
1308,0.000490746,0.058396733,Internal,,,,,,,,,,
1309,0.001848364,0.982326375,Internal,,,,,,,,,,
1310,0.000605366,-0.20865663,Internal,,,,,,,,,,
1311,0.003132998,-0.464567206,Internal,,,,,,,,,,
1312,0.001181179,0.737034086,Internal,,,,,,,,,,
1313,0.000525258,0.234117699,Internal,,,,,,,,,,
1314,0.000692676,-1.388559822,Internal,,,,,,,,,,
1315,0.000460136,-0.325204813,Internal,,,,,,,,,,
1316,0.000682144,0.136706673,Internal,,,,,,,,,,
1317,0.000477396,0.602913664,Internal,,,,,,,,,,
1318,0.002121898,-1.679950082,Internal,,,,,,,,,,
1319,0.000696347,0.081520259,Internal,,,,,,,,,,
1320,0.001087677,0.351027927,Internal,,,,,,,,,,
1321,0.000457629,0.462020408,Internal,,,,,,,,,,
1322,0.000466101,0.176857434,Internal,,,,,,,,,,
1323,0.00069804,1.093724393,Internal,,,,,,,,,,
1324,0.000733627,-1.027286057,Internal,,,,,,,,,,
1325,0.000457513,-0.054490873,Internal,,,,,,,,,,
1326,0.000457513,-0.277329145,Internal,,,,,,,,,,
1327,0.0004713,-0.549881398,Internal,,,,,,,,,,
1328,0.000618665,0.8810387,Internal,,,,,,,,,,
1329,0.000793014,-0.492961311,Internal,,,,,,,,,,
1330,0.000682144,-0.068885855,Internal,,,,,,,,,,
1331,0.000473447,0.140636366,Internal,,,,,,,,,,
1332,0.000457814,-0.230477862,Internal,,,,,,,,,,
1333,0.002272536,0.805783849,Internal,,,,,,,,,,
1334,0.001714188,-0.126206079,Internal,,,,,,,,,,
1335,0.000695785,1.476600662,Internal,,,,,,,,,,
1336,0.000877089,-0.2747602,Internal,,,,,,,,,,
1337,0.000461482,-0.295650329,Internal,,,,,,,,,,
1338,0.000457513,0.134934754,Internal,,,,,,,,,,
1339,0.000714271,0.284969318,Internal,,,,,,,,,,
1340,0.000491032,-0.141413198,Internal,,,,,,,,,,
1341,0.000834837,-0.721584846,Internal,,,,,,,,,,
1342,0.000626382,-0.499233082,Internal,,,,,,,,,,
1343,0.000501898,-0.473528322,Internal,,,,,,,,,,
1344,0.000458027,-0.448577769,Internal,,,,,,,,,,
1345,0.002148846,2.216115946,Internal,,,,,,,,,,
1346,0.000467645,0.619596115,Internal,,,,,,,,,,
1347,0.000457468,-0.026439713,Internal,,,,,,,,,,
1348,0.001533573,-1.251841398,Internal,,,,,,,,,,
1349,0.002826439,-1.682740887,Internal,,,,,,,,,,
1350,0.000944444,0.434451884,Internal,,,,,,,,,,
1351,0.000572297,-0.274166129,Internal,,,,,,,,,,
1352,0.000928653,-1.117347068,Internal,,,,,,,,,,
1353,0.001747155,-0.492870233,Internal,,,,,,,,,,
1354,0.000468868,-0.009744084,Internal,,,,,,,,,,
1355,0.000520273,0.349069013,Internal,,,,,,,,,,
1356,0.000463506,-0.382845569,Internal,,,,,,,,,,
1357,0.000775712,0.841790861,Internal,,,,,,,,,,
1358,0.001120878,-0.530120174,Internal,,,,,,,,,,
1359,0.000563552,0.582805411,Internal,,,,,,,,,,
1360,0.00073831,0.194698229,Internal,,,,,,,,,,
1361,0.000965615,-0.856728401,Internal,,,,,,,,,,
1362,0.000599059,0.730600634,Internal,,,,,,,,,,
1363,0.000535203,0.182202747,Internal,,,,,,,,,,
1364,0.000720276,-1.453997491,Internal,,,,,,,,,,
1365,0.000905775,0.92159225,Internal,,,,,,,,,,
1366,0.001389364,0.814541159,Internal,,,,,,,,,,
1367,0.000468121,0.065171475,Internal,,,,,,,,,,
1368,0.000703948,-0.389759427,Internal,,,,,,,,,,
1369,0.001908163,-0.700963655,Internal,,,,,,,,,,
1370,0.000464726,-0.483815715,Internal,,,,,,,,,,
1371,0.002272536,0.591455573,Internal,,,,,,,,,,
1372,0.0008129,1.954331066,Internal,,,,,,,,,,
1373,0.001008588,-0.581247546,Internal,,,,,,,,,,
1374,0.000636735,0.273287133,Internal,,,,,,,,,,
1375,0.000587558,-1.087173236,Internal,,,,,,,,,,
1376,0.001382651,-0.917714204,Internal,,,,,,,,,,
1377,0.000834837,-0.994119155,Internal,,,,,,,,,,
1378,0.000769232,-0.25764876,Internal,,,,,,,,,,
1379,0.00073831,-1.088737651,Internal,,,,,,,,,,
1380,0.000481443,-0.116320872,Internal,,,,,,,,,,
1381,0.00053751,-0.995405424,Internal,,,,,,,,,,
1382,0.000784002,0.366167942,Internal,,,,,,,,,,
1383,0.000784634,0.924026817,Internal,,,,,,,,,,
1384,0.000830532,0.796439187,Internal,,,,,,,,,,
1385,0.000538174,0.353285011,Internal,,,,,,,,,,
1386,0.000579689,0.125116874,Internal,,,,,,,,,,
1387,0.001174652,1.396351096,Internal,,,,,,,,,,
1388,0.0004713,-0.049762232,Internal,,,,,,,,,,
1389,0.000469372,-0.246231787,Internal,,,,,,,,,,
1390,0.000457461,0.021413404,Internal,,,,,,,,,,
1391,0.000780766,-0.271020554,Internal,,,,,,,,,,
1392,0.000764007,0.733106195,Internal,,,,,,,,,,
1393,0.000506343,-0.00930591,Internal,,,,,,,,,,
1394,0.000682144,0.101623755,Internal,,,,,,,,,,
1395,0.000555825,0.608198414,Internal,,,,,,,,,,
1396,0.000561628,1.12221102,Internal,,,,,,,,,,
1397,0.003143325,2.902007342,Internal,,,,,,,,,,
1398,0.001720196,0.988230005,Internal,,,,,,,,,,
1399,0.001415481,0.334765702,Internal,,,,,,,,,,
1400,0.000458283,0.290389213,Internal,,,,,,,,,,
1401,0.002187208,1.070537271,Internal,,,,,,,,,,
1402,0.002146402,-1.187109768,Internal,,,,,,,,,,
1403,0.000467389,-0.780127422,Internal,,,,,,,,,,
1404,0.000465292,-0.50696312,Internal,,,,,,,,,,
1405,0.000906701,-0.302607298,Internal,,,,,,,,,,
1406,0.000618665,0.834444673,Internal,,,,,,,,,,
1407,0.00073831,-0.317161033,Internal,,,,,,,,,,
1408,0.000483262,0.037840668,Internal,,,,,,,,,,
1409,0.001087677,0.269641105,Internal,,,,,,,,,,
1410,0.000611616,0.726691728,Internal,,,,,,,,,,
1411,0.00066472,0.365157462,Internal,,,,,,,,,,
1412,0.00066913,0.016464589,Internal,,,,,,,,,,
1413,0.000651527,-1.029788062,Internal,,,,,,,,,,
1414,0.000457468,-0.192703293,Internal,,,,,,,,,,
1415,0.000682144,-0.209308089,Internal,,,,,,,,,,
1416,0.000928653,-0.276663529,Internal,,,,,,,,,,
1417,0.000520737,0.734984656,Internal,,,,,,,,,,
1418,0.000867989,-0.254103168,Internal,,,,,,,,,,
1419,0.000475837,-0.039007509,Internal,,,,,,,,,,
1420,0.000800801,0.205399305,Internal,,,,,,,,,,
1421,0.001645424,-1.672216354,Internal,,,,,,,,,,
1422,0.000790788,1.95660289,Internal,,,,,,,,,,
1423,0.001908163,-0.700963655,Internal,,,,,,,,,,
1424,0.002628284,-0.563035654,Internal,,,,,,,,,,
1425,0.000626382,-1.801660862,Internal,,,,,,,,,,
1426,0.000626382,-1.099333524,Internal,,,,,,,,,,
1427,0.000476156,0.216619082,Internal,,,,,,,,,,
1428,0.001260439,-1.40026502,Internal,,,,,,,,,,
1429,0.000459946,-0.252350126,Internal,,,,,,,,,,
1430,0.000468121,0.144113781,Internal,,,,,,,,,,
1431,0.002272536,0.171291198,Internal,,,,,,,,,,
1432,0.000459946,0.065510527,Internal,,,,,,,,,,
1433,0.000682144,0.225577348,Internal,,,,,,,,,,
1434,0.000651527,-1.029788062,Internal,,,,,,,,,,
1435,0.001078545,-0.680581052,Internal,,,,,,,,,,
1436,0.001078545,-0.869892333,Internal,,,,,,,,,,
1437,0.000458828,0.169677558,Internal,,,,,,,,,,
